"URL","Institution Name","Index Herbariorum Record","Institution Code","Additional Institution Names","Institutional Discipline","URL for main institutional website","URL for institutional specimen catalog","URL for institutional webservices","Institutional LSID","Cool URI","Status of Institution","Institutional Governance","Institution Type","Description of Institution","Mailing Address 1","Mailing Address 2","Mailing Address 3","City/Town","State/Province","Postal/Zip Code","Country","Physical Address 1","Physical Address 2","Physical Address 3","City/Town","State/Province","Postal/Zip Code","Country","Primary Contact","CITES permit number","Date herbarium was founded","Geographic coverage of herbarium","Taxonomic coverage of herbarium","Number of specimens in herbarium","Incorporated Herbaria","Serials published by Institution"
"http://grbio.org/institution/cp-gillette-museum-arthropod-diversity","C.P. Gillette Museum of Arthropod Diversity","No","CSUC","","","http://www.colostate.edu/Depts/Entomology/museum/","","","","http://grbio.org/cool/je3k-bvrg","Active","","University or college","Includes significant collections of Ephemeroptera, Plecoptera, Trichoptera and Lepidoptera","Colorado State University","Department of Bioagricultural Sciences and Pest Management","","Fort Collins","Colorado","80523","USA","Colorado State University","Department of Bioagricultural Sciences and Pest Management","","Fort Collins","Colorado","80523","USA","Dr. Boris C. Kondratieff, Director, C. P. Gillette Museum of Arthropod Diversity","","","","","","",""
"http://grbio.org/institution/co-north-queensland-naturalists-club","c/o North Queensland Naturalists' Club","Yes","CAIRNS<IH>","Flecker Herbarium","","","","","urn:lsid:biocol.org:col:12883","http://biocol.org/urn:lsid:biocol.org:col:12883","Inactive","","Herbarium","Updated Apr 2008. CAIRNS transferred to QRS in 1971, and further transferred to CNS in 2007. Contact Frank A. Zich, frank.zich@csiro.au","P.O. Box 991","","","Cairns","Queensland","4870","Australia","","","","CAIRNS","Queensland","4870","Australia","","","","","","","",""
"http://grbio.org/institution/cabi-collection","CABI Collection","Yes","IMI<IH>","Fungarium","","http://www.kew.org","herbIMI.info","","urn:lsid:biocol.org:col:15306","http://biocol.org/urn:lsid:biocol.org:col:15306","Active","Public, Other","Other institutional type","Formerly International Mycological Institute (1985-1997), previously Commonwealth Mycological Institute and Imperial Mycological Institute, now incorporated into CABI Bioscience, a division of CAB International. The Institute moved from Kew to its current location in 1992. Fungarium is associated with CABI Bioscience Genetic Resources Collection of living cultures, incorporating the U.K. National Collection of Fungus Cultures and part of the U.K. The collection moved to the Royal Botanic Gardens, Kew in 2009","Royal Botanic Gardens","Kew","","Richmond, Surrey","England","TW9 3AB","United Kingdom","","","","","","","United Kingdom","J. C. David","","1921","Worldwide, especially tropics; microfungi of all groups, including lichen-forming fungi, especially those of economic importance.","fungi (true fungi, chromistan analogues, protozoan analogues)","385000","Fungi of NHM and EXR (Webster); wood-rotting fungi from the UK Buildings Research Establishment (BRE).","Petrak, Franz. Index of Fungi.; Bibliography of Systematic Mycology.; IMI Descriptions of Fungi and Bacteria."
"http://grbio.org/institution/california-academy-sciences-dudley-herbarium","California Academy of Sciences, Dudley Herbarium","Yes","DS<IH>","Dudley Herbarium","","http://research.calacademy.org/redirect?url=http://researcharchive.calacademy.org/research/botany/coll_db/index.asp","","","urn:lsid:biocol.org:col:15342","http://biocol.org/urn:lsid:biocol.org:col:15342","Inactive","","Herbarium","Updated June 2008. In 1976 Dudley Herbarium (DS) transferred to CAS on loan. DS and CAS fully integrated and operated as a unit, even though ownership remains with respective institutions. Dudley Herbarium specimens should be cited as DS. Dudley Herbarium contains about 750 000 specimens; this number is included in the total given for CAS. All correspondence relative to loans and exchanges should be with CAS. CI incorporated in DS. Specimens from CI, including vouchers of J. C. Clausen, D. D. Keck, W. M. Hiesey, and M. A. Nobs, should be cited as DS. DS algae transferred to UC. DS fungi transferred to BPI. DS arctic bryophytes (4580 specimens) transferred to NY in 1968. W. R. Dudley's New York state bryophytes transferred to NYS. Remainder of DS bryophytes transferred to UBC and CAS. Library owns private collection of Adolf Engler's reprints. Contact Debra Trock, dtrock@calacademy.org","Botany Department","55 Music Concourse Drive","","San Francisco","California","94118","USA","875 Howard Street, San Francisco, California, 94103","","","SAN FRANCISCO","California","94118","USA","Debra  Trock","","","","","","",""
"http://grbio.org/institution/california-state-collection-arthropods","California State Collection of Arthropods","No","CSCA","","","http://www.cdfa.ca.gov/plant/ppd/csca.html","","","urn:lsid:biocol.org:col:33156","http://biocol.org/urn:lsid:biocol.org:col:33156","Active","Public, Other","Museum","","3294 Meadowview Rd.","Plant Pest Diagnostics Center","California Department of Food and Agriculture","Sacramento","CA","95832","USA","","","","","","","USA","Stephen Gaimari","","","","","","",""
"http://grbio.org/institution/cambodian-molecular-genetics-group","Cambodian Molecular Genetics Group","No","CMGG","","","","","","","http://grbio.org/cool/m6jh-aff5","Active","Private, non-profit: General","","DNA Banking Archive in Cambodia and for the Asia Pacific Region","Cambodian Moelcular Genetics Group","Scientific Capacity Development Institute","Royal university of Phnom Penh","Phnom Penh","Phnom Penh","None","Cambodia","Inland Fisheries Research and Development Institute","Norodom Boulevard","","Phnom Penh","Phnom Penh","NONE","Cambodia","Vittoria Elliott","","","","","","",""
"http://grbio.org/institution/canadian-collection-fungal-cultures","Canadian Collection of Fungal Cultures","No","CCFC 26714","","","","","","urn:lsid:biocol.org:col:34779","http://biocol.org/urn:lsid:biocol.org:col:34779","Active","Public, Federal: General","","The CCFC is the living fungal collection associated with the DAOM herbarium (Agriculture and Agri-Food Canada) and most strains carry the DAOM acromym prefix for their unique identifier. (Others BR, ARL.PRL)","Agriculture and Agri-Food Canada","Rm. 1015, K.W. Neatby Building","930 Carling Avenue","Ottawa","Ontario","K1A 0C6","Canada","Agriculture and Agri-Food Canada","Rm. 1015, K.W. Neatby Building","930 Carling Avebnue","Ottawa","Ontario","K1A 0C6","Canada","Carolyn Babcock","","","","Fungi","","",""
"http://grbio.org/institution/canadian-national-collection-insects-arachnids-and-nematodes","Canadian National Collection of Insects, Arachnids, and Nematodes","No","CNC","","","http://www.canacoll.org/","","","","http://grbio.org/cool/y2kv-9w3k","Active","","","The Canadian National Collection (CNC) of Insects, Arachnids and Nematodes is considered one of the best collections of its kind in the world in terms of size, species representation, and level of curation. It is maintained and developed by Agriculture and Agri-Food Canada as part of its systematics research program, and is housed in the K.W. Neatby Building in Ottawa. The collection is estimated to contain approximately 16 million specimens systematically arranged in 1400 steel cabinets. Specimens are stored mostly as dry-mounted pinned specimens, but certain groups (e.g. larvae, aquatic insects, spiders, mites, aphids, midges, fleas, etc) are stored in liquid preservative or mounted on slides. The majority of specimens are from localities throughout Canada and North America, but significant holdings are present from other biogeographic regions.","Canadian National Collection","Agriculture and Agri-Food Canada","960 Carling Avenue, K.W. Neatby Building","Ottawa","Ontario","K1A 0C6","Canada","Canadian National Collection","Agriculture and Agri-Food Canada","960 Carling Avenue, K.W. Neatby Building","Ottawa","Ontario","K1A 0C6","Canada","Dr. Owen Lonsdale","","","","","","",""
"http://grbio.org/institution/canadian-national-mycological-herbarium","Canadian National Mycological Herbarium","Yes","DAOM<IH>","National Mycological Herbarium","","http://res2.agr.ca/ecorc/index.htm","","","urn:lsid:biocol.org:col:15266","http://biocol.org/urn:lsid:biocol.org:col:15266","Active","","Herbarium","Updated June 2008. Canadian Collection of Fungal Cultures (CCFC) with 11 000 fungus cultures. Vascular plant herbarium (DAO) housed in same facility.","Eastern Cereal and Oilseed Research Centre (ECORC)","Biological Resources Program","Wm. Saunders Building, Central Experimental Farm","Ottawa","Ontario","","Canada","Wm. Saunder's Bldg., CEF, ECORC,","Agriculture and Agri-Food Canada","960 Carling Ave.","OTTAWA","Ontario","K1A 0C6","Canada","Scott A. Redhead","","1909","Worldwide fungi, especially of Canada; plant pathology.","","300000","J. Dearness fungi of MT on permanent loan; fungi of Manitoba and Saskatchewan vouchers (mainly G. R. Bisby collections) from WIN; CCO fungi.","Fungi Canadenses (published in Canadian Journal of Plant Pathology)."
"http://grbio.org/institution/canadian-phycological-culture-centre","Canadian Phycological Culture Centre","No","CPCC","","","http://www.phycol.ca/","","","","http://grbio.org/cool/hi8h-pccn","Active","Public, Other","Living organism collection (e.g., culture collection, seedbank)","Formerly known as the University of Toronto Culture Collection of Algae and Cyanobacteria (UTCC). The collection maintains around 400 strains of algae and cyanobacteria. In 2008, the facility moved to the Department of Biology at the University of Waterloo from its former location at University of Toronto, Department of Ecology and Evolutionary Biology. Our strains are all accessioned under a single numbering system for the general collection and do not require collection codes. There is no government funding for this biorepository; fees are charged for all services, including the supply of cultures and culture medium.","Canadian Phycological Culture Centre","University of Waterloo - Dept. of Biology","200 University Ave W.","Waterloo","Ontario","N2L3G1","Canada","Canadian Phycological Culture Centre","University of Waterloo - Dept. of Biology","200 University Ave W.","Waterloo","Ontario","N2L3G1","Canada","Heather Roshon","","","","","","",""
"http://grbio.org/institution/canadian-plant-virus-collection","Canadian Plant Virus Collection","No","CPVC","","","","","","","http://grbio.org/cool/55m7-7z9v","Active","","","A collection of plant viruses primarily stored as freeze-dried infected tissue and some in live plants (trees and shrubs).","Agriculture Agri-Food Canada","Pacific Agri-Food Research Centre","Box 5000 Hwy 97","Summerland","British Columbia","V0H 1Z0","Canada","Agriculture Agri-Food Canada","Pacific Agri-Food Research Centre","Box 5000 Hwy 97","Summerland","British Columbia","V0H 1Z0","Canada","Michael Bernardy","","","","","","",""
"http://grbio.org/institution/center-environmental-management-military-lands-plant-collection","Center for Environmental Management of Military Lands Plant Collection","No","CEMML","","","","","","","http://grbio.org/cool/pjdn-67zs","Active","","Herbarium","#NAME?","1490 Campus Delivery","","","Fort Collins","Colorado","80523-1490","USA","Vocational Education Building.","","","FORT COLLINS","Colorado","","USA","Nancy E. Hastings, Curator","","","","","","",""
"http://grbio.org/institution/center-fungal-genetic-resources","Center for Fungal Genetic Resources","No","CFGR","","","http://genebank.riceblast.snu.ac.kr/","","","","http://grbio.org/cool/hq1v-4zib","Active","Private, non-profit: General","","Center for Fungal Genetic Resources (CFGR) was established to collect, maintain, and distribute genetic resources from plant pathogenic fungi for fungal genetics community and educational and research organizations in general. A total of 35,000 isolates including 25,000 T-DNA transformants of rice blast fungus and anthracnose fungus have been deposited in the center to date. In addition to the biological materials, related information regarding genotype and genetic diversity is available for subscribers (e.g. such as ITS region sequence, SSR, Restriction fragment length polymorphism, and Amplified fragment length polymorphism). Genetic resources in the center will serve for researchers in understanding genetic diversity and structure of fungal populations as well as in characterizing the genetic mechanisms of fungal pathogenicity. These materials also can be applied in development of fungicides or disease-resistant cultivars and in preparation of quarantine standards.","200-1036 Center for Fungal Genetic Resources","Seoul National University","Daehak-dong Gwanak-gu Seoul (Seoul 151-921 Korea)","Seoul","Seoul","151-921","South Korea","200-1036 Center for Fungal Genetic Resources","Seoul National University","Daehak-dong Gwanak-gu Seoul (Seoul 151-921 Korea)","Seoul","Seoul","151-921","South Korea","Jaejin Park","","","","","","",""
